iso3,country,indicator,year,value
NOR,Norway,FP.CPI.TOTL.ZG,2024,3.14530134431081
NOR,Norway,FP.CPI.TOTL.ZG,2023,5.51784987104659
NOR,Norway,FP.CPI.TOTL.ZG,2022,5.76412317852272
OMN,Oman,FP.CPI.TOTL.ZG,2024,0.593589236248469
OMN,Oman,FP.CPI.TOTL.ZG,2023,0.950782997762827
OMN,Oman,FP.CPI.TOTL.ZG,2022,2.5061425061425
PAK,Pakistan,FP.CPI.TOTL.ZG,2024,12.6325318530452
PAK,Pakistan,FP.CPI.TOTL.ZG,2023,30.7681280657005
PAK,Pakistan,FP.CPI.TOTL.ZG,2022,19.8738599646655
PLW,Palau,FP.CPI.TOTL.ZG,2024,2.23172772921704
PLW,Palau,FP.CPI.TOTL.ZG,2023,12.8199748216534
PLW,Palau,FP.CPI.TOTL.ZG,2022,12.3526638378124
PAN,Panama,FP.CPI.TOTL.ZG,2024,0.69322555100446
PAN,Panama,FP.CPI.TOTL.ZG,2023,1.48641355277038
PAN,Panama,FP.CPI.TOTL.ZG,2022,2.85965128834711
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,2024,0.602403921107917
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,2023,2.29869991296791
PNG,Papua New Guinea,FP.CPI.TOTL.ZG,2022,5.25323922215241
PRY,Paraguay,FP.CPI.TOTL.ZG,2024,3.83540271728533
PRY,Paraguay,FP.CPI.TOTL.ZG,2023,4.63202285403356
PRY,Paraguay,FP.CPI.TOTL.ZG,2022,9.76556667164402
PER,Peru,FP.CPI.TOTL.ZG,2024,2.00770739412712
PER,Peru,FP.CPI.TOTL.ZG,2023,6.45561348369586
PER,Peru,FP.CPI.TOTL.ZG,2022,8.33370630096231
PHL,Philippines,FP.CPI.TOTL.ZG,2024,3.21260487006347
PHL,Philippines,FP.CPI.TOTL.ZG,2023,5.97802515541409
PHL,Philippines,FP.CPI.TOTL.ZG,2022,5.82115811213955
POL,Poland,FP.CPI.TOTL.ZG,2024,3.79060897630197
POL,Poland,FP.CPI.TOTL.ZG,2023,11.5289127961105
POL,Poland,FP.CPI.TOTL.ZG,2022,14.4294507575758
PRT,Portugal,FP.CPI.TOTL.ZG,2024,2.41613187791876
PRT,Portugal,FP.CPI.TOTL.ZG,2023,4.31128191898681
PRT,Portugal,FP.CPI.TOTL.ZG,2022,7.83269124233323
PRI,Puerto Rico (US),FP.CPI.TOTL.ZG,2024,
PRI,Puerto Rico (US),FP.CPI.TOTL.ZG,2023,
PRI,Puerto Rico (US),FP.CPI.TOTL.ZG,2022,
QAT,Qatar,FP.CPI.TOTL.ZG,2024,1.26734310292375
QAT,Qatar,FP.CPI.TOTL.ZG,2023,3.02764899198902
QAT,Qatar,FP.CPI.TOTL.ZG,2022,4.99527553740761
ROU,Romania,FP.CPI.TOTL.ZG,2024,5.72140574354439
ROU,Romania,FP.CPI.TOTL.ZG,2023,10.3971874764996
ROU,Romania,FP.CPI.TOTL.ZG,2022,13.7954887432521
RUS,Russian Federation,FP.CPI.TOTL.ZG,2024,8.43486410496723
RUS,Russian Federation,FP.CPI.TOTL.ZG,2023,5.86571931748967
RUS,Russian Federation,FP.CPI.TOTL.ZG,2022,13.7436797398232
RWA,Rwanda,FP.CPI.TOTL.ZG,2024,1.77029240198635
RWA,Rwanda,FP.CPI.TOTL.ZG,2023,19.789546746467
RWA,Rwanda,FP.CPI.TOTL.ZG,2022,17.6892095588153
WSM,Samoa,FP.CPI.TOTL.ZG,2024,2.17245530514377
WSM,Samoa,FP.CPI.TOTL.ZG,2023,7.92164684826777
WSM,Samoa,FP.CPI.TOTL.ZG,2022,10.9618822286844
SMR,San Marino,FP.CPI.TOTL.ZG,2024,1.24216507945569
SMR,San Marino,FP.CPI.TOTL.ZG,2023,5.93190858629403
SMR,San Marino,FP.CPI.TOTL.ZG,2022,5.32545321311365
STP,Sao Tome and Principe,FP.CPI.TOTL.ZG,2024,14.3519273571008
STP,Sao Tome and Principe,FP.CPI.TOTL.ZG,2023,21.2589138473
STP,Sao Tome and Principe,FP.CPI.TOTL.ZG,2022,18.0056351122841
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,2024,1.68792112375809
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,2023,2.32708518362706
SAU,Saudi Arabia,FP.CPI.TOTL.ZG,2022,2.47407371925372
SEN,Senegal,FP.CPI.TOTL.ZG,2024,0.804503298792438
SEN,Senegal,FP.CPI.TOTL.ZG,2023,5.93947798773215
SEN,Senegal,FP.CPI.TOTL.ZG,2022,9.69681899081073
SRB,Serbia,FP.CPI.TOTL.ZG,2024,4.6705297488997
SRB,Serbia,FP.CPI.TOTL.ZG,2023,12.3719043552519
SRB,Serbia,FP.CPI.TOTL.ZG,2022,11.9815117344703
SYC,Seychelles,FP.CPI.TOTL.ZG,2024,0.311726050919668
SYC,Seychelles,FP.CPI.TOTL.ZG,2023,-1.03530088431952
SYC,Seychelles,FP.CPI.TOTL.ZG,2022,2.6260363285129
SLE,Sierra Leone,FP.CPI.TOTL.ZG,2024,28.6337500014115
SLE,Sierra Leone,FP.CPI.TOTL.ZG,2023,47.6428733253179
SLE,Sierra Leone,FP.CPI.TOTL.ZG,2022,27.2082883814653
SGP,Singapore,FP.CPI.TOTL.ZG,2024,2.38951123595017
SGP,Singapore,FP.CPI.TOTL.ZG,2023,4.83372362825798
SGP,Singapore,FP.CPI.TOTL.ZG,2022,6.13095418919732
SXM,Sint Maarten (Dutch part),FP.CPI.TOTL.ZG,2024,
SXM,Sint Maarten (Dutch part),FP.CPI.TOTL.ZG,2023,
SXM,Sint Maarten (Dutch part),FP.CPI.TOTL.ZG,2022,
SVK,Slovak Republic,FP.CPI.TOTL.ZG,2024,2.75760909424279
SVK,Slovak Republic,FP.CPI.TOTL.ZG,2023,10.5319476645211
SVK,Slovak Republic,FP.CPI.TOTL.ZG,2022,12.7741463637611
SVN,Slovenia,FP.CPI.TOTL.ZG,2024,1.96562656432505
SVN,Slovenia,FP.CPI.TOTL.ZG,2023,7.44687717385846
SVN,Slovenia,FP.CPI.TOTL.ZG,2022,8.83369886749452
SLB,Solomon Islands,FP.CPI.TOTL.ZG,2024,4.32183948388033
SLB,Solomon Islands,FP.CPI.TOTL.ZG,2023,5.88585897042164
SLB,Solomon Islands,FP.CPI.TOTL.ZG,2022,5.51812928576938
SOM,"Somalia, Fed. Rep.",FP.CPI.TOTL.ZG,2024,
SOM,"Somalia, Fed. Rep.",FP.CPI.TOTL.ZG,2023,
SOM,"Somalia, Fed. Rep.",FP.CPI.TOTL.ZG,2022,
ZAF,South Africa,FP.CPI.TOTL.ZG,2024,4.36115246518962
ZAF,South Africa,FP.CPI.TOTL.ZG,2023,6.0752438457966
ZAF,South Africa,FP.CPI.TOTL.ZG,2022,7.03987272546482
SSD,South Sudan,FP.CPI.TOTL.ZG,2024,91.4408220769046
SSD,South Sudan,FP.CPI.TOTL.ZG,2023,2.38280434813754
SSD,South Sudan,FP.CPI.TOTL.ZG,2022,-6.68732094212668
ESP,Spain,FP.CPI.TOTL.ZG,2024,2.747147886618
ESP,Spain,FP.CPI.TOTL.ZG,2023,3.53236133492433
ESP,Spain,FP.CPI.TOTL.ZG,2022,8.39057634118637
LKA,Sri Lanka,FP.CPI.TOTL.ZG,2024,-0.42936004906973
LKA,Sri Lanka,FP.CPI.TOTL.ZG,2023,16.5411742279832
LKA,Sri Lanka,FP.CPI.TOTL.ZG,2022,49.7211021114327
KNA,St. Kitts and Nevis,FP.CPI.TOTL.ZG,2024,
KNA,St. Kitts and Nevis,FP.CPI.TOTL.ZG,2023,3.55711230848243
KNA,St. Kitts and Nevis,FP.CPI.TOTL.ZG,2022,2.66817533111249
LCA,St. Lucia,FP.CPI.TOTL.ZG,2024,-0.674240853418779
LCA,St. Lucia,FP.CPI.TOTL.ZG,2023,3.81914546156358
LCA,St. Lucia,FP.CPI.TOTL.ZG,2022,9.65268564265764
MAF,St. Martin (French part),FP.CPI.TOTL.ZG,2024,
MAF,St. Martin (French part),FP.CPI.TOTL.ZG,2023,
MAF,St. Martin (French part),FP.CPI.TOTL.ZG,2022,
VCT,St. Vincent and the Grenadines,FP.CPI.TOTL.ZG,2024,3.62770736940927
VCT,St. Vincent and the Grenadines,FP.CPI.TOTL.ZG,2023,4.56457719814894
VCT,St. Vincent and the Grenadines,FP.CPI.TOTL.ZG,2022,5.66009779226552
SDN,Sudan,FP.CPI.TOTL.ZG,2024,
SDN,Sudan,FP.CPI.TOTL.ZG,2023,
SDN,Sudan,FP.CPI.TOTL.ZG,2022,138.80846024176
SUR,Suriname,FP.CPI.TOTL.ZG,2024,16.2296159130279
SUR,Suriname,FP.CPI.TOTL.ZG,2023,51.5873159600861
SUR,Suriname,FP.CPI.TOTL.ZG,2022,52.446027276241
SWE,Sweden,FP.CPI.TOTL.ZG,2024,2.83581658224034
SWE,Sweden,FP.CPI.TOTL.ZG,2023,8.5486248974891
SWE,Sweden,FP.CPI.TOTL.ZG,2022,8.36929098869189
CHE,Switzerland,FP.CPI.TOTL.ZG,2024,1.06234041976595
CHE,Switzerland,FP.CPI.TOTL.ZG,2023,2.13540088016387
CHE,Switzerland,FP.CPI.TOTL.ZG,2022,2.83502798644451
SYR,Syrian Arab Republic,FP.CPI.TOTL.ZG,2024,
SYR,Syrian Arab Republic,FP.CPI.TOTL.ZG,2023,
SYR,Syrian Arab Republic,FP.CPI.TOTL.ZG,2022,
TJK,Tajikistan,FP.CPI.TOTL.ZG,2024,
TJK,Tajikistan,FP.CPI.TOTL.ZG,2023,
TJK,Tajikistan,FP.CPI.TOTL.ZG,2022,
TZA,Tanzania,FP.CPI.TOTL.ZG,2024,3.05694676312373
TZA,Tanzania,FP.CPI.TOTL.ZG,2023,3.79923291384916
TZA,Tanzania,FP.CPI.TOTL.ZG,2022,4.35027204269101
THA,Thailand,FP.CPI.TOTL.ZG,2024,0.398333333333422
THA,Thailand,FP.CPI.TOTL.ZG,2023,1.22908986612448
THA,Thailand,FP.CPI.TOTL.ZG,2022,6.07589952842433
TLS,Timor-Leste,FP.CPI.TOTL.ZG,2024,2.06284153005468
TLS,Timor-Leste,FP.CPI.TOTL.ZG,2023,8.42035103310377
TLS,Timor-Leste,FP.CPI.TOTL.ZG,2022,7.00530945399787
TGO,Togo,FP.CPI.TOTL.ZG,2024,2.86262074089801
TGO,Togo,FP.CPI.TOTL.ZG,2023,5.48928568141131
TGO,Togo,FP.CPI.TOTL.ZG,2022,7.96757361617945
TON,Tonga,FP.CPI.TOTL.ZG,2024,3.18188924237472
TON,Tonga,FP.CPI.TOTL.ZG,2023,6.35112980255182
TON,Tonga,FP.CPI.TOTL.ZG,2022,10.9713652903022
TTO,Trinidad and Tobago,FP.CPI.TOTL.ZG,2024,0.526884625776839
TTO,Trinidad and Tobago,FP.CPI.TOTL.ZG,2023,4.62930242419968
TTO,Trinidad and Tobago,FP.CPI.TOTL.ZG,2022,5.82838638517959
TUN,Tunisia,FP.CPI.TOTL.ZG,2024,7.20661657168794
TUN,Tunisia,FP.CPI.TOTL.ZG,2023,9.32899597507865
TUN,Tunisia,FP.CPI.TOTL.ZG,2022,8.30646124447623
TUR,Turkiye,FP.CPI.TOTL.ZG,2024,58.5064507300342
TUR,Turkiye,FP.CPI.TOTL.ZG,2023,53.8594087593315
TUR,Turkiye,FP.CPI.TOTL.ZG,2022,72.3088359891207
TKM,Turkmenistan,FP.CPI.TOTL.ZG,2024,
TKM,Turkmenistan,FP.CPI.TOTL.ZG,2023,
TKM,Turkmenistan,FP.CPI.TOTL.ZG,2022,
TCA,Turks and Caicos Islands,FP.CPI.TOTL.ZG,2024,
TCA,Turks and Caicos Islands,FP.CPI.TOTL.ZG,2023,
TCA,Turks and Caicos Islands,FP.CPI.TOTL.ZG,2022,
TUV,Tuvalu,FP.CPI.TOTL.ZG,2024,
TUV,Tuvalu,FP.CPI.TOTL.ZG,2023,
TUV,Tuvalu,FP.CPI.TOTL.ZG,2022,
UGA,Uganda,FP.CPI.TOTL.ZG,2024,3.32338033691819
UGA,Uganda,FP.CPI.TOTL.ZG,2023,5.35094804280395
UGA,Uganda,FP.CPI.TOTL.ZG,2022,7.1957888597581
UKR,Ukraine,FP.CPI.TOTL.ZG,2024,6.50198464669254
UKR,Ukraine,FP.CPI.TOTL.ZG,2023,12.8490222828559
UKR,Ukraine,FP.CPI.TOTL.ZG,2022,20.1836366617478
ARE,United Arab Emirates,FP.CPI.TOTL.ZG,2024,1.66336510224894
ARE,United Arab Emirates,FP.CPI.TOTL.ZG,2023,1.62670837213248
ARE,United Arab Emirates,FP.CPI.TOTL.ZG,2022,5.29122604376849
GBR,United Kingdom,FP.CPI.TOTL.ZG,2024,3.2715729463592
GBR,United Kingdom,FP.CPI.TOTL.ZG,2023,6.79396706793963
GBR,United Kingdom,FP.CPI.TOTL.ZG,2022,7.92204883147902
USA,United States,FP.CPI.TOTL.ZG,2024,2.94952520485207
USA,United States,FP.CPI.TOTL.ZG,2023,4.11633838374488
USA,United States,FP.CPI.TOTL.ZG,2022,8.00279982052121
URY,Uruguay,FP.CPI.TOTL.ZG,2024,4.84914366613156
URY,Uruguay,FP.CPI.TOTL.ZG,2023,5.86910359896119
URY,Uruguay,FP.CPI.TOTL.ZG,2022,9.10437983075437
UZB,Uzbekistan,FP.CPI.TOTL.ZG,2024,9.62825465956682
UZB,Uzbekistan,FP.CPI.TOTL.ZG,2023,9.95659071258018
UZB,Uzbekistan,FP.CPI.TOTL.ZG,2022,11.4466436998836
VUT,Vanuatu,FP.CPI.TOTL.ZG,2024,1.14348948727412
VUT,Vanuatu,FP.CPI.TOTL.ZG,2023,11.1825017088175
VUT,Vanuatu,FP.CPI.TOTL.ZG,2022,6.67930581887121
VEN,"Venezuela, RB",FP.CPI.TOTL.ZG,2024,
VEN,"Venezuela, RB",FP.CPI.TOTL.ZG,2023,
VEN,"Venezuela, RB",FP.CPI.TOTL.ZG,2022,
VNM,Viet Nam,FP.CPI.TOTL.ZG,2024,3.62109273885844
VNM,Viet Nam,FP.CPI.TOTL.ZG,2023,3.25289282667662
VNM,Viet Nam,FP.CPI.TOTL.ZG,2022,3.15650749963112
VIR,Virgin Islands (U.S.),FP.CPI.TOTL.ZG,2024,
VIR,Virgin Islands (U.S.),FP.CPI.TOTL.ZG,2023,
VIR,Virgin Islands (U.S.),FP.CPI.TOTL.ZG,2022,
PSE,West Bank and Gaza,FP.CPI.TOTL.ZG,2024,53.6691458303782
PSE,West Bank and Gaza,FP.CPI.TOTL.ZG,2023,5.87110177678988
PSE,West Bank and Gaza,FP.CPI.TOTL.ZG,2022,3.74122391852077
YEM,"Yemen, Rep.",FP.CPI.TOTL.ZG,2024,
YEM,"Yemen, Rep.",FP.CPI.TOTL.ZG,2023,
YEM,"Yemen, Rep.",FP.CPI.TOTL.ZG,2022,
ZMB,Zambia,FP.CPI.TOTL.ZG,2024,14.9856262747939
ZMB,Zambia,FP.CPI.TOTL.ZG,2023,10.884531691282
ZMB,Zambia,FP.CPI.TOTL.ZG,2022,10.9932039209136
ZWE,Zimbabwe,FP.CPI.TOTL.ZG,2024,
ZWE,Zimbabwe,FP.CPI.TOTL.ZG,2023,
ZWE,Zimbabwe,FP.CPI.TOTL.ZG,2022,104.705170628667
AFE,Africa Eastern and Southern,SL.UEM.TOTL.ZS,2024,7.57169749274654
AFE,Africa Eastern and Southern,SL.UEM.TOTL.ZS,2023,7.67654773372157
AFE,Africa Eastern and Southern,SL.UEM.TOTL.ZS,2022,7.86947018999245
AFW,Africa Western and Central,SL.UEM.TOTL.ZS,2024,3.17491538811068
AFW,Africa Western and Central,SL.UEM.TOTL.ZS,2023,3.20335496340002
AFW,Africa Western and Central,SL.UEM.TOTL.ZS,2022,3.59653801462938
ARB,Arab World,SL.UEM.TOTL.ZS,2024,9.26592419265215
ARB,Arab World,SL.UEM.TOTL.ZS,2023,9.31338863204988
ARB,Arab World,SL.UEM.TOTL.ZS,2022,9.74413095599936
CSS,Caribbean small states,SL.UEM.TOTL.ZS,2024,7.49180699898505
CSS,Caribbean small states,SL.UEM.TOTL.ZS,2023,7.51281290895946
CSS,Caribbean small states,SL.UEM.TOTL.ZS,2022,8.29867755889038
CEB,Central Europe and the Baltics,SL.UEM.TOTL.ZS,2024,4.00056350955849
CEB,Central Europe and the Baltics,SL.UEM.TOTL.ZS,2023,4.01230416616797
CEB,Central Europe and the Baltics,SL.UEM.TOTL.ZS,2022,3.96540582731722
EAR,Early-demographic dividend,SL.UEM.TOTL.ZS,2024,5.14374777945389
EAR,Early-demographic dividend,SL.UEM.TOTL.ZS,2023,5.11313521249178
EAR,Early-demographic dividend,SL.UEM.TOTL.ZS,2022,5.64296814018676
EAS,East Asia & Pacific,SL.UEM.TOTL.ZS,2024,3.80594106189668
EAS,East Asia & Pacific,SL.UEM.TOTL.ZS,2023,3.86187012642211
EAS,East Asia & Pacific,SL.UEM.TOTL.ZS,2022,4.10032254258298
EAP,East Asia & Pacific (excluding high income),SL.UEM.TOTL.ZS,2024,3.91370991631764
EAP,East Asia & Pacific (excluding high income),SL.UEM.TOTL.ZS,2023,3.97712381690091
EAP,East Asia & Pacific (excluding high income),SL.UEM.TOTL.ZS,2022,4.23491194246921
TEA,East Asia & Pacific (IDA & IBRD countries),SL.UEM.TOTL.ZS,2024,3.91959262359653
TEA,East Asia & Pacific (IDA & IBRD countries),SL.UEM.TOTL.ZS,2023,3.98514803684521
TEA,East Asia & Pacific (IDA & IBRD countries),SL.UEM.TOTL.ZS,2022,4.24711639501186
EMU,Euro area,SL.UEM.TOTL.ZS,2024,6.34778064605911
EMU,Euro area,SL.UEM.TOTL.ZS,2023,6.52267389015226
EMU,Euro area,SL.UEM.TOTL.ZS,2022,6.72976967374639
ECS,Europe & Central Asia,SL.UEM.TOTL.ZS,2024,5.37221817940181
ECS,Europe & Central Asia,SL.UEM.TOTL.ZS,2023,5.55238526456095
ECS,Europe & Central Asia,SL.UEM.TOTL.ZS,2022,5.8460641099346
ECA,Europe & Central Asia (excluding high income),SL.UEM.TOTL.ZS,2024,6.90688667537961
ECA,Europe & Central Asia (excluding high income),SL.UEM.TOTL.ZS,2023,7.17961712726961
ECA,Europe & Central Asia (excluding high income),SL.UEM.TOTL.ZS,2022,7.71538545377934
TEC,Europe & Central Asia (IDA & IBRD countries),SL.UEM.TOTL.ZS,2024,4.71563232155562
TEC,Europe & Central Asia (IDA & IBRD countries),SL.UEM.TOTL.ZS,2023,5.0769631792025
TEC,Europe & Central Asia (IDA & IBRD countries),SL.UEM.TOTL.ZS,2022,5.62584537984402
EUU,European Union,SL.UEM.TOTL.ZS,2024,5.92300803762815
EUU,European Union,SL.UEM.TOTL.ZS,2023,6.02643653344515
EUU,European Union,SL.UEM.TOTL.ZS,2022,6.16137258045926
HPC,Heavily indebted poor countries (HIPC),SL.UEM.TOTL.ZS,2024,4.1513349312603
HPC,Heavily indebted poor countries (HIPC),SL.UEM.TOTL.ZS,2023,4.19910039388827
HPC,Heavily indebted poor countries (HIPC),SL.UEM.TOTL.ZS,2022,4.43373072825994
,High income,SL.UEM.TOTL.ZS,2024,4.36900295139978
,High income,SL.UEM.TOTL.ZS,2023,4.33657934041449
,High income,SL.UEM.TOTL.ZS,2022,4.50967974234969
IBD,IBRD only,SL.UEM.TOTL.ZS,2024,5.02160062447022
IBD,IBRD only,SL.UEM.TOTL.ZS,2023,5.11483631019168
IBD,IBRD only,SL.UEM.TOTL.ZS,2022,5.56994264084484
IBT,IDA & IBRD total,SL.UEM.TOTL.ZS,2024,4.87492589830662
IBT,IDA & IBRD total,SL.UEM.TOTL.ZS,2023,4.95229978677743
IBT,IDA & IBRD total,SL.UEM.TOTL.ZS,2022,5.38688118322023
IDB,IDA blend,SL.UEM.TOTL.ZS,2024,4.43949809013088
IDB,IDA blend,SL.UEM.TOTL.ZS,2023,4.36958257524396
IDB,IDA blend,SL.UEM.TOTL.ZS,2022,4.7445653467311
IDX,IDA only,SL.UEM.TOTL.ZS,2024,4.3967369419449
IDX,IDA only,SL.UEM.TOTL.ZS,2023,4.47548995238531
IDX,IDA only,SL.UEM.TOTL.ZS,2022,4.84575036237372
IDA,IDA total,SL.UEM.TOTL.ZS,2024,4.41260437296088
IDA,IDA total,SL.UEM.TOTL.ZS,2023,4.4365457830767
IDA,IDA total,SL.UEM.TOTL.ZS,2022,4.80930057278539
LTE,Late-demographic dividend,SL.UEM.TOTL.ZS,2024,4.59750117083053
LTE,Late-demographic dividend,SL.UEM.TOTL.ZS,2023,4.795456897897
LTE,Late-demographic dividend,SL.UEM.TOTL.ZS,2022,5.19342173354142
LCN,Latin America & Caribbean,SL.UEM.TOTL.ZS,2024,5.86943289832019
LCN,Latin America & Caribbean,SL.UEM.TOTL.ZS,2023,6.19254754786298
LCN,Latin America & Caribbean,SL.UEM.TOTL.ZS,2022,6.93153207639263
LAC,Latin America & Caribbean (excluding high income),SL.UEM.TOTL.ZS,2024,5.7278348014991
LAC,Latin America & Caribbean (excluding high income),SL.UEM.TOTL.ZS,2023,6.06496995571875
LAC,Latin America & Caribbean (excluding high income),SL.UEM.TOTL.ZS,2022,6.83824311969363
TLA,Latin America & the Caribbean (IDA & IBRD countries),SL.UEM.TOTL.ZS,2024,5.9308852770292
TLA,Latin America & the Caribbean (IDA & IBRD countries),SL.UEM.TOTL.ZS,2023,6.26268991297245
TLA,Latin America & the Caribbean (IDA & IBRD countries),SL.UEM.TOTL.ZS,2022,7.01556949606688
LDC,Least developed countries: UN classification,SL.UEM.TOTL.ZS,2024,4.63280465033072
LDC,Least developed countries: UN classification,SL.UEM.TOTL.ZS,2023,4.70150733081641
LDC,Least developed countries: UN classification,SL.UEM.TOTL.ZS,2022,5.05335918611166
LMY,Low & middle income,SL.UEM.TOTL.ZS,2024,4.91415352193048
LMY,Low & middle income,SL.UEM.TOTL.ZS,2023,4.97693562706687
LMY,Low & middle income,SL.UEM.TOTL.ZS,2022,5.41429545248604
,Low income,SL.UEM.TOTL.ZS,2024,4.89022892217814
,Low income,SL.UEM.TOTL.ZS,2023,5.07474818178355
,Low income,SL.UEM.TOTL.ZS,2022,5.26019458558182
,Lower middle income,SL.UEM.TOTL.ZS,2024,4.47150579245463
,Lower middle income,SL.UEM.TOTL.ZS,2023,4.44638060849243
,Lower middle income,SL.UEM.TOTL.ZS,2022,4.99827575124402
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SL.UEM.TOTL.ZS,2024,7.84018773728947
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SL.UEM.TOTL.ZS,2023,7.79272191834479
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SL.UEM.TOTL.ZS,2022,8.23898776216766
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SL.UEM.TOTL.ZS,2024,8.70657329890235
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SL.UEM.TOTL.ZS,2023,8.59209919735259
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SL.UEM.TOTL.ZS,2022,8.9382675467404
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SL.UEM.TOTL.ZS,2024,8.70657329890235
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SL.UEM.TOTL.ZS,2023,8.59209919735259
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SL.UEM.TOTL.ZS,2022,8.83598059809406
MIC,Middle income,SL.UEM.TOTL.ZS,2024,4.91644475196582
MIC,Middle income,SL.UEM.TOTL.ZS,2023,4.96756774789441
MIC,Middle income,SL.UEM.TOTL.ZS,2022,5.42949094564465
NAC,North America,SL.UEM.TOTL.ZS,2024,4.29029945331562
NAC,North America,SL.UEM.TOTL.ZS,2023,3.8406106523085
NAC,North America,SL.UEM.TOTL.ZS,2022,3.83310095020415
,Not classified,SL.UEM.TOTL.ZS,2024,
,Not classified,SL.UEM.TOTL.ZS,2023,
,Not classified,SL.UEM.TOTL.ZS,2022,
OED,OECD members,SL.UEM.TOTL.ZS,2024,4.90917859417164
OED,OECD members,SL.UEM.TOTL.ZS,2023,4.82631374195204
OED,OECD members,SL.UEM.TOTL.ZS,2022,4.99493064713263
OSS,Other small states,SL.UEM.TOTL.ZS,2024,8.48668976701629
OSS,Other small states,SL.UEM.TOTL.ZS,2023,8.44487902544127
OSS,Other small states,SL.UEM.TOTL.ZS,2022,9.01147513544492
PSS,Pacific island small states,SL.UEM.TOTL.ZS,2024,3.52751412823486
PSS,Pacific island small states,SL.UEM.TOTL.ZS,2023,3.52057525691559
PSS,Pacific island small states,SL.UEM.TOTL.ZS,2022,3.60681620269367
PST,Post-demographic dividend,SL.UEM.TOTL.ZS,2024,4.61212708203082
PST,Post-demographic dividend,SL.UEM.TOTL.ZS,2023,4.46960383607434
PST,Post-demographic dividend,SL.UEM.TOTL.ZS,2022,4.52602226819937
PRE,Pre-demographic dividend,SL.UEM.TOTL.ZS,2024,4.53734249793927
PRE,Pre-demographic dividend,SL.UEM.TOTL.ZS,2023,4.65198898265421
PRE,Pre-demographic dividend,SL.UEM.TOTL.ZS,2022,4.97495099823102
SST,Small states,SL.UEM.TOTL.ZS,2024,7.68067610421584
SST,Small states,SL.UEM.TOTL.ZS,2023,7.66141080204045
SST,Small states,SL.UEM.TOTL.ZS,2022,8.21647080688741
SAS,South Asia,SL.UEM.TOTL.ZS,2024,4.19214668978211
SAS,South Asia,SL.UEM.TOTL.ZS,2023,4.16220090187648
SAS,South Asia,SL.UEM.TOTL.ZS,2022,4.86631704704624
TSA,South Asia (IDA & IBRD),SL.UEM.TOTL.ZS,2024,4.19214668978211
TSA,South Asia (IDA & IBRD),SL.UEM.TOTL.ZS,2023,4.16220090187648
TSA,South Asia (IDA & IBRD),SL.UEM.TOTL.ZS,2022,4.86631704704624
SSF,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2024,5.6711358365663
SSF,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2023,5.76152900751665
SSF,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2022,6.08211610820712
SSA,Sub-Saharan Africa (excluding high income),SL.UEM.TOTL.ZS,2024,5.6711358365663
SSA,Sub-Saharan Africa (excluding high income),SL.UEM.TOTL.ZS,2023,5.76152900751665
SSA,Sub-Saharan Africa (excluding high income),SL.UEM.TOTL.ZS,2022,6.08211610820711
TSS,Sub-Saharan Africa (IDA & IBRD countries),SL.UEM.TOTL.ZS,2024,5.6711358365663
TSS,Sub-Saharan Africa (IDA & IBRD countries),SL.UEM.TOTL.ZS,2023,5.76152900751665
TSS,Sub-Saharan Africa (IDA & IBRD countries),SL.UEM.TOTL.ZS,2022,6.08211610820711
,Upper middle income,SL.UEM.TOTL.ZS,2024,5.26143156011161
,Upper middle income,SL.UEM.TOTL.ZS,2023,5.36297560426889
,Upper middle income,SL.UEM.TOTL.ZS,2022,5.75041485644261
WLD,World,SL.UEM.TOTL.ZS,2024,4.80627976615483
WLD,World,SL.UEM.TOTL.ZS,2023,4.84991713588619
WLD,World,SL.UEM.TOTL.ZS,2022,5.23462796913747
AFG,Afghanistan,SL.UEM.TOTL.ZS,2024,13.687
AFG,Afghanistan,SL.UEM.TOTL.ZS,2023,14.008
AFG,Afghanistan,SL.UEM.TOTL.ZS,2022,14.1
ALB,Albania,SL.UEM.TOTL.ZS,2024,10.689
ALB,Albania,SL.UEM.TOTL.ZS,2023,10.669
ALB,Albania,SL.UEM.TOTL.ZS,2022,10.785
DZA,Algeria,SL.UEM.TOTL.ZS,2024,11.655
DZA,Algeria,SL.UEM.TOTL.ZS,2023,11.645
DZA,Algeria,SL.UEM.TOTL.ZS,2022,12.382
ASM,American Samoa,SL.UEM.TOTL.ZS,2024,
